用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,手机型号
15588867800,小飞侠来了！回来之后试了一下，非常好用，我床底下好久没打扫了，扫出来好多脏东西，避障挺智能的，回去充电的时候好萌，获得了大家的围观。之前就一直想买扫地机的，看了好久，准备618下手的，没想到来的刚刚好！之前完全不认识石头。,2021-03-29 19:45:09,0,1,5,2021-04-22 13:38:32,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15569479158,对石头的扫拖功能非常满意，智能识别路径，每一个角落都不放过，在我家地形复杂的地面各种穿行着，让我们家小猫都好奇不已。是个勤劳认真负责的好机器人！,2021-03-31 00:12:18,0,1,5,2021-04-17 12:30:22,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15580755049,物流很快，产品很快就收到了，清扫起来比想象中还好，特别是因为家里有猫咪，边边角角会有一些猫砂和猫毛难以清除，T7S很好的解决了我的苦恼。代言人肖战推荐的产品果然很棒，小飞侠已经推荐给身边的朋友了！,2021-03-29 10:07:17,0,1,5,2021-04-20 11:53:22,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15677024517,超级方便好用  扫拖一体！打扫得很干净！而且手机直接远程控制超方便！送给父母用的，她们很喜欢！,2021-04-04 00:59:19,0,1,5,2021-05-15 21:39:38,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15778441375,扫、拖很干净，特别特别特别好用、外观也好看，地图功能很不错，科技感很强，真的是解放双手，真心推荐很不错?,2021-05-27 12:37:39,0,1,5,2021-06-08 12:11:45,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15749333877,新家刚装修好，正好肖战代言了石头，当然要买来试试啦！相信肖战，相信石头，已经在用啦，感觉省了很多事哈，小石头很智能，地也拖的很干净,2021-05-29 07:01:59,1,1,5,2021-06-02 13:21:36,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15561768282,"肖战粉丝小飞侠支持肖战代言～
智能程度：可以下载肖战语音包  语音提示很好用   机器智能不复杂  妈妈使用起来也很方便
续航时间：续航时间长  130左右的面积建模花了一个多小时  感觉还挺好的",2021-03-30 10:40:52,3,1,5,2021-04-16 09:40:48,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15571930807,今天机器人开工，基本看得见的地方都能清理到，连我平时拖不到的床底都能清理，效果非常不错，虚拟墙的设置刚好适合我家的开放厨房台阶，不会跌下去，操作简单，是懒人的福星,2021-03-29 16:34:38,0,1,5,2021-04-17 23:40:10,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15860359105,使用一周后来评价一下，这是我买的第二台扫地机，第一台是米家S1，没有对比，觉得S1很好，而且对扫拖一体机一直抱有怀疑态度，使用后发现此款相对静音，一天一用的话扫拖同时进行也能很干净，避障功能强大了很多，非碰撞式，S1会碰撞后退出来，所以有时候会卡在一个地方退不出，总之如果质量跟S1一样好，故障率低的话，我给满分,2021-06-16 12:11:23,0,1,5,2021-06-23 23:29:33,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15571657098,收到货后试了一下，很不错，质量很好，担心的过不了坎，卡住，完全没有发生，地拖的亮晶晶，比我自己拖的还好，噪音可以接受，客服很耐心的指点安装程序，但我手误给了一个差评，给那位客服道歉。建议一步到位买带集尘装置的型号，一个月不用倒尘盒应该更爽。,2021-03-29 10:14:24,0,1,5,2021-04-17 22:56:43,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15578110216,，试用了几天才评价，吸力很好扫得很干净，还可以拖地，沙发底下床底下都拖得非常干净，对于平时有腰疼不能弯腰的人帮助非常大，小飞侠支持代言人。,2021-03-29 13:26:26,0,1,5,2021-04-19 17:18:16,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15577961384,一直想买一个扫地机器人，刚好肖战代言，就买了，很好用，除了它钻不进去的地方，其他都扫的很干净，拆卸清洗都很方便,2021-03-29 11:55:01,0,1,5,2021-04-19 16:39:52,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15616410515,颜值很高呢，试用了一段时间，真心解放了双手，日常清洁足够，空出来的时间陪陪孩子它难道不香吗！,2021-03-31 23:52:45,0,1,5,2021-04-29 18:54:30,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15848351907,虽然是因肖战代言知道了石头扫拖机器人，但是它确实很好用，扫拖都很干净，省时省力，绝对值得购买！小飞侠支持肖战代言。,2021-06-15 16:39:56,2,1,5,2021-06-21 23:06:00,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15568939793,相信肖战的推荐，用石头来打扫房间，可以让我在工作后有更多时间休息。语音包实在是太合心意了,2021-03-29 11:20:19,0,1,5,2021-04-17 10:05:37,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15874093219,机器人清扫得很干净，走的路线也很合理。每天上班的时候清扫，回来就是很干净的家 ，非常好！,2021-06-18 23:14:14,0,1,5,2021-06-26 18:32:28,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15903001577,种草很久的扫地机器人，趁着618下单，优惠不是很大，用起来很方便，吸灰能力棒棒的，以后打扫卫生又方便了！,2021-06-18 08:15:58,0,1,5,2021-07-01 13:59:24,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15654857661,"机器人超级好用！！完全解放双手，识别也特别智能~家里有了它再也不用因为谁打扫卫生而吵架了！！
边角和床底下也扫的很干净，拖地功能也不错。",2021-04-11 09:19:16,0,1,5,2021-05-10 11:41:17,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15577819666,"中午收到，下午就把地面拖的很干净啦。肖战代言品质保证！?
博君一肖百香果支持肖战代言?",2021-04-16 18:44:10,1,1,5,2021-04-19 16:03:16,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15574182441,"智能程度：自动回充很聪明，说明书上说前面要有1.5米的距离，我实际操作下来前面只留了1米左右，也完全没有障碍的找到了充电的地方。
灵敏程度：走茶几四个角的时候，第一遍走过到了第二遍就能很好的避开了，这小东西转弯超级灵活太可爱了。
噪音大小：之前也用过其他品牌的扫地机器人，说实话这一款噪音很小，有惊艳到我，在客厅基本听不到其他房间里它努力工作的声音哈哈哈。
拖地功能还没有使用，因为说明书上说要让它扫几次地后再使用拖地功能比较好，然后app上可以设置扫拖禁区，也可以单独设置拖地禁区，可以针对客厅的大地毯区域设置成拖地禁区，下次我试试。&mdash;&mdash;肖战粉丝小飞侠～",2021-03-29 17:19:56,1,1,5,2021-04-18 16:55:56,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15787204803,这个小石头真的太棒了，家里有个猫咪天天掉毛，有了这个扫地机很好的解决了满地毛的问题，以前都是老妈打扫卫生，现在大大减轻了老妈的负担。尤其是肖战语音包，每天听着心情更好了，nice！！,2021-06-02 12:40:41,0,1,5,2021-06-10 09:29:13,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15571430567,肖战代言的，果然东西就是好哦，高度正好可以进我家的沙发、床和柜子底下，卫生死角都可以轻松交给石头了，我们一家人都很满意?,2021-03-29 11:05:17,0,1,5,2021-04-17 21:46:20,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15556670949,非常满意，解放双手啦。感觉好智能呀，自己勘测地图然后清扫擦地，肖战推荐的差不了???,2021-03-30 07:34:13,0,1,5,2021-04-15 19:23:19,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15848073334,对比了石头和科沃斯的扫地机器人，因为家里有地毯看到这款石头的可以清扫地毯觉得很方便，主要家里也有孩子经常在地毯和地板上孩子爱在地板爬，使用之后非常方便。第一次清扫还在建图的过程中，目前使用觉得非常好。,2021-06-20 22:00:20,0,1,5,2021-06-21 22:13:19,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15575398967,洗拖一体，解放双手！人出门，回来家里就很干净啦！可以清扫地毯，自己也能识别，看它扫地毯的时候好可爱！代言人选的真好让我知道了石头这个品牌！小飞侠前来参见！！！,2021-03-29 12:53:03,3,1,5,2021-04-18 22:23:36,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15564490632,今天刚收到的货，一点也不好用，居然自己罢工跳楼了，哈哈,2021-04-02 10:29:28,45,8,1,2021-04-16 22:34:04,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15870434006,随意接入物联网，没有任何设置去设置成不接入互联网的模式，被**攻击的可能性比较大，用户隐私安全存在较大风险。存在收集用户家里信息的可能性。,2021-06-18 11:52:03,3,2,1,2021-06-25 22:37:55,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15578821333,东西不错，但是把代言人放在商品的首页上，还是让人不舒服。不管喜不喜欢这个代言人，我都不希望在购物车和商品首页上看到代言人。作为一个科技企业，还请自信一点。,2021-03-29 11:49:18,111,26,1,2021-04-19 20:30:52,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15724015134,"集尘底座设计的不好用，从底刷的位置集尘，所以一些比较大团的毛毛没办法被吸走，还是会留在尘盒里，总是要手动清理尘盒，底座带的小刷子也一点用没有，每次扫完都会因为充电口上有灰尘而没办法充电，机器上上下下很多次然后报错停下来，说是解放双手，但是更麻烦了，扫的也不干净，谁家也不会地上扔几把豆子让机器扫，我们这边尘土大，扫完仍然会有一层灰，拖地之后倒是没有灰了，但是所有房间拖完之后后面全是花的，中间要算着时间洗一下拖布，忘记时间的话地面就弄不干净，每次要先扫一遍地花一个半小时，然后再拖一遍地再花一个半小时，一个早上一直因为它在折腾，，
吸力大小：听声音是吸力挺大，但是尘盒仍然没办法全部干净
智能程度：比较一般
越障能力：过厨房门的滑轨时候会抖落很多脏东西，咣啷咣啷的",2021-04-15 08:13:43,3,1,1,2021-05-27 10:41:38,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
15584725939,售后客服太差，半个小时了一直就自动回复。,2021-04-09 19:41:14,3,1,1,2021-04-21 12:33:06,肖战同款石头（roborock）扫地机器人T7S 扫拖一体机智能吸尘器家用激光导航规划全自动拖地机A1400RR
