用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,型号
14079612825,好用，特别是电源连接口不容易掉的！唯一需要改的就是持续发热时间太短,2020-04-17 10:48:07,0,1,5,2020-04-26 09:46:49,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14059485451,带子有点紧，最好能做成可调长度的，其它都还可以,2020-04-01 19:02:45,0,1,5,2020-04-21 06:58:05,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14059404988,不错啊，大品牌就是不错哈，好好好就是好，这个品牌已经买了不知道多少次了,2020-04-07 08:35:33,0,1,5,2020-04-21 05:25:37,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14054864554,感觉还可以,2020-04-02 22:17:50,0,1,5,2020-04-19 22:43:48,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14054764809,使用方便，效果还不错。,2020-02-26 21:41:26,0,1,5,2020-04-19 22:15:54,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14046618928,这个觉得有温热的作用、可以缓解眼部疲劳、促进周边血液循环，所以想买一款有相关功能的眼罩。又考虑到出差便携方便，柔软好收纳，选来选去关注的这一家。觉得这个是大品牌，也做了很多业务相关产品，所以学生应该比较放心吧。拿回来，母亲就先用了。她感觉挺好。有按钮也可以调节热度。说明书上也写着15分钟自动断电。,2020-04-09 21:28:49,0,1,5,2020-04-17 22:33:49,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14034713983,还可以，物美价廉，挺好用的。。。。。,2020-04-03 20:48:54,0,1,5,2020-04-14 21:15:19,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14034339027,用上感觉热热乎乎的，对缓解用眼过多带来的眼疲劳好像有点舒服,2020-04-11 08:57:41,0,1,5,2020-04-14 19:39:22,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14028883017,买来送朋友的，经常对电脑，核对数据，有了它，眼睛不舒服就可以热敷舒缓一下，晚上睡觉也可以低温使用，赞赞赞，而且材料真丝，非常柔软舒适，很亲肤，不热敷也可以当普通眼罩使用，唯一美中不足，是该眼罩不适合水洗，毕竟有充电连接处，所以每次都要洁面后再使用，或偶尔酒精棉片搽搽消毒，建议厂家考虑做可拆洗的眼罩，就更棒了(*^&omega;^*),2020-04-08 09:36:19,0,1,5,2020-04-13 12:39:21,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14028652038,"设计简约:覆盖度良好
制作精良:做工品质不错
用料考究:丝绸与面部皮肤贴合舒适基本无感
使用舒适:温度设计合理，可以辅助睡眠
充分贴合:头部松紧带透气轻盈，老化问题不知有否
便携经济:比某王蒸汽眼罩实惠。外出可接5v1A充电宝
好评，推荐购买。",2020-04-09 08:27:09,1,1,5,2020-04-13 11:42:05,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14021945118,原来都是用的一次性蒸汽眼罩，这次买的这种，感觉还不错，可以循环使用，性价比也好！,2020-03-20 12:47:11,0,1,5,2020-04-11 15:39:18,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14015488199,挺不错的,2020-03-28 20:03:30,0,1,5,2020-04-09 20:57:53,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
14015485897,还是挺不错的,2020-03-31 12:17:25,0,1,5,2020-04-09 20:57:16,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13997211104,这个眼部按摩仪不错，现在的人使用手机时间太长，眼镜容易疲劳，对眼睛的伤害比较大。晚上闲下来了，戴上这款眼部按摩仪，静静地享受眼部按摩带来的愉悦心情，感受眼部按摩带来的舒适享受，用过之后觉得眼部疲劳减轻，压力减少，值得拥有。,2020-04-02 15:47:53,0,1,5,2020-04-05 09:40:32,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13996473442,眼罩用着很舒服，暂时没出什么问题,2020-02-26 22:49:50,0,1,5,2020-04-04 23:10:43,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13991494867,买了试试，看效果如何，先评论一下，以后效果如何再评论。,2020-03-31 22:02:20,0,1,5,2020-04-03 18:22:35,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13986512329,"样子还行。
但眼罩里面的加热片太小，仅仅能盖上眼球，无法覆盖到眼眶，效果很一般，而且加热片偏到一边了，只能斜着带。",2020-04-01 16:17:28,2,1,2,2020-04-02 13:19:43,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13979521756,非常好用。眼镜疲劳时候使用，非常舒服。,2020-03-29 14:34:01,0,1,5,2020-03-31 16:29:14,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13975457995,这个东西手感不错，布料舒适，颜色搭配也挺好的，包装到位讲究，而且充电方便，携带方便。热敷能缓解眼疲劳，能淡化皱纹，这个要长期使用，不是一个星期，一个月就见效的，什么都是一个坚持，如果自己不能坚持，那就建议不要买，免得买回家也是生灰尘。,2020-02-20 17:00:04,0,1,5,2020-03-30 15:36:02,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13972989208,挺好的，很方便。可惜定时才10分钟，没法调长一点。,2020-03-21 23:09:14,0,1,4,2020-03-29 21:27:17,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13972233491,每天中午敷着让眼睛放松一下,2020-02-15 13:39:00,0,1,5,2020-03-29 18:10:39,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13969958124,热热的很舒服，对眼镜很好,2020-02-15 23:58:06,4,1,5,2020-03-29 08:05:07,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13963975248,之前一直用一次性发热眼罩，这次看到倍轻松的这个眼罩想来试试，发热二十分钟还可以，温度也不错，就是不知道能不能水洗，水洗之后会不会报废，说明书也没写什么有价值的信息，还有一点不方便，就是需要插电使用，要么充电宝,2020-03-19 22:23:45,0,1,4,2020-03-27 14:09:22,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13960928954,还行吧，温度适宜，效果待长期使用后验证,2020-03-22 10:27:11,0,1,5,2020-03-26 16:54:21,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13954495909,不错的产品，质量很好，价格实惠，物流很快，东西很好，以后还来买。,2020-03-14 23:33:16,0,1,5,2020-03-24 22:27:16,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13954480420,非常不错，和日本花王的那个比起来，环保,2020-02-17 16:15:06,0,2,5,2020-03-24 22:22:47,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13954146227,太满意了！软软的，质感超级好，中午睡觉戴着可以有助于快速素质眠，给自己满满精致感，温度刚好很舒服缓解眼睛疲劳，总之就是大爱了，给闺蜜也送了一个，闺蜜也喜欢，唯一遗憾就是没买到粉色，不过这个颜色经脏实用些。,2020-03-15 20:47:54,0,1,5,2020-03-24 20:52:08,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13954143482,软软的，质感超级好，很喜欢的，中午睡觉戴着可以有助于快速素质眠，给自己满满精致感，温度刚好很舒服缓解眼睛疲劳，总之就是大爱了，给闺蜜也送了一个，闺蜜也喜欢，唯一遗憾就是没买到粉色，不过这个颜色经脏实用些。,2020-03-15 20:49:35,6,1,5,2020-03-24 20:51:36,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13941107810,此用户未填写评价内容,2020-03-19 10:40:42,0,1,5,2020-03-21 14:10:58,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13915195072,确认过眼神，是我爱的人。别挡着我，我的盖世英雄要来接我了！左看右看上看下看，都是我喜欢的样子呢！不好用,2020-03-05 00:47:08,0,1,3,2020-03-14 18:51:43,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13902146870,很舒服，发热很快,2020-01-20 11:20:27,0,1,5,2020-03-11 14:21:35,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13894778295,眼罩外层是真丝面料，柔软贴合，舒适贴心，usb连接电源，发热快，5秒感觉到温度，热度粉3个等级，分别是40，45，50摄氏度，定时15分钟，一次热敷后眼部舒适多了，特别是针对经常使用电脑的人员还是有点效果。美中不足的是不是充电式的，宣传上却写了充电式，只能用充电宝才能移动使用。,2020-03-05 09:40:42,0,1,5,2020-03-09 19:04:30,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13892836108,面料丝滑 温度适中,2020-02-25 21:55:24,0,1,5,2020-03-09 12:13:57,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13880717151,睡眠质量好了,2020-02-18 15:58:16,0,1,5,2020-03-06 16:15:22,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13876718092,小巧方便携带，遮光性不错，推荐！,2020-02-27 11:38:50,0,1,5,2020-03-05 17:05:26,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13873636119,上班一直看电脑眼睛经常难受，我给自己买过倍轻松的眼部按摩器，还有音乐，蛮放松的。这次是给婆婆买的，她一直觉得眼睛干涩流眼泪，希望加热眼罩可以帮助她放松，缓解视疲劳。这个眼罩要比蒸汽眼罩经济环保，而且真丝的也很舒适~,2020-03-03 11:46:07,1,1,5,2020-03-04 21:18:03,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13871065523,眼罩还是非常柔软，调节松紧很方便，还是非常可以。我自己是中午午休的时候用一次，调的温度高一些，用来缓解一下眼疲劳，晚上睡觉的时候用一次，温度调的低一些，带上不摘，第二天早上脱，起来后眼睛就很舒服，这个眼罩还是可以的。,2020-03-03 22:27:24,7,1,5,2020-03-04 11:23:10,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13870675184,不是很热，敷完之后想睡觉,2020-02-22 14:06:40,0,1,5,2020-03-04 09:52:28,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13866579228,买回来搞活动用的，应该还不错的,2020-01-11 21:07:01,0,1,5,2020-03-03 10:22:35,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13866180059,能舒缓眼睛疲劳,2020-02-27 07:30:10,0,2,5,2020-03-03 08:31:49,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13862247550,很舒服。热的很快,2020-02-20 00:47:49,0,1,5,2020-03-02 10:07:16,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13858649065,一般货！做后早起眼还有点红！,2020-02-28 20:41:54,0,1,5,2020-03-01 12:32:41,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13857951628,手机看久了眼镜会很疲劳，戴上眼罩后有所缓解,2020-01-21 10:26:21,0,1,5,2020-03-01 10:01:09,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13853929255,送朋友的，应该还不错,2020-01-16 09:42:19,0,1,5,2020-02-29 10:36:15,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13850424076,没有用，送朋友的，应该还可以,2020-01-16 09:43:35,0,1,5,2020-02-28 12:27:25,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13838312264,"感觉是交了智商税，一个普通眼罩里面加了几根发热的线，再加个可能定时关的线，要这么贵。
眼罩还不能拆洗，只能用毛巾擦。
第一次问，回复可以拆洗，还撤回了
第二次问怎么拆，回复只能擦拭",2020-02-22 11:01:59,2,1,1,2020-02-25 11:44:40,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13836638302,这个很好，循环使用。,2020-02-16 13:53:47,1,1,5,2020-02-24 20:50:40,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13833724407,发货很快，用来做小礼品很不错,2020-01-16 09:44:35,0,1,5,2020-02-24 09:06:12,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13818733711,中午办公室里用一会，眼睛很舒服,2020-01-31 09:20:30,0,1,5,2020-02-20 07:39:28,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13809325385,东西很好，物流很快，会继续回购的,2020-02-16 18:44:50,0,1,5,2020-02-17 11:33:28,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13808522028,一般化,2020-02-04 19:28:42,0,2,3,2020-02-16 23:52:51,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13802947482,好用，只是颜值比照片丑,2020-02-14 22:45:52,0,1,5,2020-02-15 10:38:39,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13782706934,睡前带着热敷一下，放松一下天天不能出门只能看电视的眼镜?,2020-01-23 09:57:45,0,1,5,2020-02-07 19:47:45,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13780797964,东西不错 温度刚好。自动时间限制不必担心睡着,2019-12-12 12:25:26,0,1,5,2020-02-06 23:53:28,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
13766460249,此用户未填写评价内容,2020-01-30 15:30:49,0,1,5,2020-02-01 08:29:03,【肖战代言款】倍轻松（breo）石墨烯热敷眼罩 护眼仪睡眠眼罩 眼部眼罩 护眼罩眼部热敷 眼部护理热敷
